,value
40464,1.8922909519909061
40465,3.4005993312217258
40466,3.232773415956461
40467,3.149939099087125
40468,2.2604252101208164
40469,1.9132261418439205
40470,2.657998290515292
40471,1.431536851137174
40472,3.6667095067647417
40473,2.791910643534841
40474,1.3075685939087855
40475,2.0061805375353865
40476,1.9222045657140172
40477,2.3439259656136837
40478,1.3173578039574818
40479,2.4600960296243124
40480,3.050211460963142
40481,1.6505324211332102
40482,3.4278847969839408
40483,3.427781817355349
40484,1.7084488781633804
40485,2.1513322247702704
40486,2.6474877772520937
40487,1.5458020011178693
40488,2.4870269156603184
40489,2.0019198742003628
40490,3.687446483017438
40491,1.501997936761266
40492,3.4143375504449818
40493,1.6624689978361034
40494,3.365039024569068
40495,2.990870214742813
40496,2.151684405727763
40497,3.194160832732096
40498,2.2352540353422077
40499,2.5099372002289693
40500,2.7813608936035434
40501,1.8191407517869291
40502,2.6481926195768617
40503,1.6434689904219852
40504,2.5771465139786827
40505,2.7244561948379094
40506,3.7342111870215517
40507,1.9547694349326186
40508,3.743741510083914
40509,1.2318371757307927
40510,3.3132253973055246
40511,3.1232933698087946
40512,2.48110680616192
40513,3.373794638756803
40514,1.9734014837857754
40515,3.298242501782862
40516,3.0765678379335166
40517,1.9147405370170056
40518,2.114789315861303
40519,3.317134057421097
40520,1.9870002118764458
40521,3.0062041173858542
40522,1.6204812015978605
40523,3.3876136979237783
40524,3.146598282747095
40525,2.5599992726460967
40526,2.8510619108949964
40527,2.8233622784072048
40528,2.800683034909243
40529,2.26200618229776
40530,1.8140897234988071
40531,2.083235448387887
40532,2.566785480848524
40533,3.148633176786843
40534,1.2350601543099948
40535,1.505922299326679
40536,3.2788430551657903
40537,1.4867376148080482
40538,3.228258928540713
40539,2.779438332428895
40540,1.5979401869694254
40541,2.737282990445223
40542,1.6385537291374521
40543,2.5690951775104516
40544,2.2376795613444225
40545,2.2962263459407186
40546,2.0558134458748603
40547,1.8374188014831514
40548,3.3863879484524806
40549,1.5472599244994778
40550,3.082155573014113
40551,1.6611036375148907
40552,3.7118170510779116
40553,2.655736673804836
40554,3.421841133023854
40555,2.613087563653371
40556,3.432602990310296
40557,4.00750629789633
40558,3.1675497699018145
40559,3.156833426817065
40560,2.8351129801384682
40561,2.647989005127279
40562,3.526366959978902
40563,2.3044694246788557
40564,3.520163223918527
40565,1.6675150041627578
40566,4.014853054699647
40567,3.9066034269012615
40568,2.4562877185448126
40569,3.6630104066136404
40570,2.9491197342592597
40571,3.4885802313013325
40572,3.9749788402514508
40573,3.034375799428202
40574,3.97827683666897
40575,2.19096542540486
40576,4.320420601929665
40577,2.21217839550684
40578,4.195735375465342
40579,2.4153361517360286
40580,4.010042894172967
40581,3.1724077306220835
40582,3.3171801278570436
40583,1.7994533658678349
40584,3.828211244056654
40585,4.01031373734852
40586,3.098705941091924
40587,4.3884256112391125
40588,3.5479296683448203
40589,2.869642780583145
40590,4.358013301472153
40591,3.430079885758114
40592,3.9420449481529243
40593,3.125844838114734
40594,3.540825265681918
40595,3.5261562402055517
40596,2.7827185999261075
40597,3.1492774201674285
40598,2.0670221960736197
40599,3.1383347888309183
40600,1.2201107173969157
40601,2.8952508689331498
40602,3.17074785712596
40603,1.8715053583496046
40604,3.164097742393234
40605,2.8496664327379637
40606,2.2235553200787477
40607,3.935089710698951
40608,3.1037996819346443
40609,3.592624940004106
40610,1.1847435314882733
40611,3.308473461627606
40612,1.5439618735335556
40613,3.24042509828564
40614,2.581128095726391
40615,3.4283478418722573
40616,3.6482209392341782
40617,4.186294898122567
40618,5.289415586690453
40619,3.237015419367703
40620,4.723345602551635
40621,2.581531325841109
40622,4.736572532610456
40623,2.55777216580056
40624,2.0542878687377346
40625,2.311820795591386
40626,1.9831705625956701
40627,2.135832471546223
40628,2.5414609685618226
40629,2.822849049243183
40630,1.458305295067845
40631,3.1167504832642847
40632,3.257486898706595
40633,1.7235122983453235
40634,3.173105902585938
40635,2.2689175333142892
40636,3.1129638284838594
40637,3.133475367715408
40638,2.6594718878437122
40639,3.6364518402322865
40640,2.1880972884915337
40641,4.092290440914674
40642,2.9495249553010976
40643,3.6164659918540565
40644,3.7742945787386857
40645,3.2653886929043874
40646,3.7470692470520985
40647,2.3028307005189603
40648,4.2278749614680535
40649,2.227845235015562
40650,4.427496573491541
40651,4.413899765128894
40652,2.2162001939293936
40653,2.4251923430647557
40654,3.689695156995271
40655,1.9460388880687418
40656,3.7628176918585545
40657,3.675727047857189
40658,3.38747990969621
40659,1.8146795783294245
40660,3.357847890417591
40661,1.8421887472575946
40662,2.8851905050216624
40663,2.538856751510036
40664,3.060850700908699
40665,0.942094828005821
40666,1.8110576264651763
40667,2.9836303612863393
40668,2.7257419441843918
40669,1.7183793878394182
40670,3.2296491121404554
40671,3.819791505048107
40672,2.8725240200833477
40673,3.1434324067377326
40674,3.1207685531923577
40675,3.086912180492273
40676,3.288256597491108
40677,2.7853425249082355
40678,3.7321802521317142
40679,2.285239673893558
40680,3.4077998528618583
40681,3.9591969577459127
40682,3.9772847466857195
40683,2.630059929337557
40684,3.236641137247968
40685,2.9110455204934604
40686,2.966979265839478
40687,3.428330173973723
40688,2.7394732084926474
40689,3.4745222335887247
40690,1.9451944117045705
40691,3.3638463924056508
40692,1.5485011064484082
40693,3.1065132131558753
40694,3.4177930009325537
40695,1.293734827154636
40696,4.0947312593348375
40697,1.8242953750997581
40698,2.219860264502275
40699,1.7143473295548657
40700,3.1756310028686716
40701,1.465743937158835
40702,2.5993389897945693
40703,1.8961952652203897
40704,4.229902928613409
40705,2.003108802990928
40706,3.789016775524774
40707,2.4489156571686
40708,2.601335946319767
40709,1.928565150610627
40710,2.285573831251006
40711,1.1187164656688575
40712,2.5631649607938654
40713,2.278405031084096
40714,2.9458985359340097
40715,1.9613116009005094
40716,2.7844215046341483
40717,1.44216978078998
40718,2.9974494240020904
40719,3.0445042676686147
40720,1.3886857554209633
40721,4.169556771000524
40722,4.355156504167091
40723,2.55804692619523
40724,4.382921364196977
40725,2.896926272455537
40726,3.91784766215327
40727,3.707532470005873
40728,3.9488654677089476
40729,4.600433419594491
40730,2.925393315026761
40731,4.380186007237902
40732,2.364968560418054
40733,4.135011008566959
40734,4.319383841760201
40735,3.1526465118708926
40736,1.0850452730737388
40737,3.4789575767458536
40738,4.2980518467834505
40739,1.5633890617654054
40740,4.044098607186764
40741,2.1840092608217145
40742,3.7870611886059242
40743,2.5346669190566304
40744,3.3170284311720186
40745,2.790222542137533
40746,3.3754187931882456
40747,1.4715011696663691
40748,1.257914123870481
40749,3.333573691923897
40750,2.1508609127262877
40751,3.043433871406089
40752,2.6205340422840724
40753,2.8909958029915557
40754,2.292908098716839
40755,3.91118690213838
40756,1.5038130756052372
40757,3.308117147836886
40758,3.4506868393812624
40759,1.561961060200736
40760,4.2043132044267475
40761,4.118637152340003
40762,2.2242830843196333
40763,3.6635181735155324
40764,2.671928156603294
40765,3.4063503631368706
40766,2.845862969622395
40767,2.8252192051544034
40768,3.348827635603656
40769,2.471611875386241
40770,3.4273223933212305
40771,3.196781901583834
40772,1.669182666872096
40773,3.8614604326069384
40774,1.7361657208667347
40775,3.534710056284231
40776,1.4561735887981688
40777,2.6565510935794827
40778,2.7202424449937466
40779,1.6490771644275397
40780,2.703988700041344
40781,1.5423001233530564
40782,2.8493096031375105
40783,1.6806182206260232
40784,2.4069838431814703
40785,1.5549143511099475
40786,2.92012696271269
40787,1.7249217595480522
40788,3.4476580419843645
40789,2.7135393403512587
40790,2.8052678452230246
40791,2.3041271881382226
40792,2.2589769202611274
40793,2.6853414716347164
40794,1.4425786856813463
40795,1.741615503007787
40796,2.4236659363062816
40797,2.050384823129067
40798,2.2204136677401505
40799,2.0261362870909987
40800,2.350375724083321
40801,2.5449932896336014
40802,3.6910479517788097
40803,3.127401955451652
40804,2.0120779375830766
40805,2.823060303473186
40806,3.432693488657558
40807,1.9343356486722159
40808,3.3354985981538015
40809,1.7566424045461795
40810,3.3893020956323805
40811,1.8153705997028071
40812,3.2355926075131665
40813,2.1651816547399045
40814,2.882516385481932
40815,2.3107793968275243
40816,2.5713736200511144
40817,2.3139719920916306
40818,3.1506610746930646
40819,1.1371932865645231
40820,2.951138588212998
40821,3.8306492931678933
40822,2.6537734407805997
40823,3.066416102854655
40824,2.715416700215242
40825,2.747354756804852
40826,2.999369163599493
40827,2.149282068851276
40828,3.2343901948179297
40829,2.3650683735939046
40830,2.688247324255764
40831,3.733017636094444
40832,1.2023592523302062
40833,3.8517212141630903
40834,4.044612289219613
40835,1.7031766196958302
40836,3.621121207684782
40837,2.7708980437091157
40838,3.568181236610494
40839,3.681508296020456
40840,3.3204693402148533
40841,4.105889634718332
40842,2.6770793899785454
40843,4.398386451593739
40844,2.0755163282029776
40845,4.151453534009822
40846,4.0917777048474315
40847,2.1453884481584824
40848,2.8317618384339696
40849,1.3950895668579202
40850,2.8586233352309716
40851,1.9735963977436008
40852,3.1205553892871367
40853,3.3545046156553515
40854,2.964624663547963
40855,2.711100046991288
40856,2.6642156818719767
40857,3.1448207144007476
40858,2.037059251740139
40859,4.27108302777152
40860,4.019722896327199
40861,2.1726671374854263
40862,3.976396478323167
40863,2.427968406279092
40864,1.6107120560113137
40865,3.669772418904121
40866,0.8254440969247419
40867,3.0240178609674313
40868,3.5321130074659175
40869,3.994054568842466
40870,2.9781429885578743
40871,3.9165732403912474
40872,1.3144059103937689
40873,2.8062917257087125
40874,1.93996441214735
40875,2.3643386003902496
40876,2.2797565504010637
40877,1.5509920511169257
40878,1.5636176553992462
40879,3.8444814864403893
40880,2.0509270543600366
40881,2.970965120655549
40882,1.481097579340175
40883,2.600061536790018
40884,2.982732686048488
40885,1.867692636605597
40886,3.5470023380404574
40887,2.4908122289823913
40888,2.996706456563417
40889,2.936636602203306
40890,2.9294279027617263
40891,2.443149110157133
40892,3.270414221619587
40893,3.3453683977208244
40894,2.2824198450189552
40895,2.967581683792386
40896,2.5548313245822776
40897,2.386211632671624
40898,2.971486930050653
40899,1.9252915567279523
40900,3.4076763119994586
40901,2.3713458067160453
40902,4.294972065206613
40903,4.087849029396894
40904,2.3969559902065845
40905,4.126169869865566
40906,2.5598033942933545
40907,3.3569674126838076
40908,2.916071532413821
40909,0.9022794032737904
40910,3.6951675009641356
40911,2.2490331824351273
40912,2.053927603333907
40913,2.835914516625965
40914,2.7395743267273818
40915,3.81599843483957
40916,5.562056079718417
40917,5.076577683990033
40918,2.8061805497169017
40919,4.5706686701885175
40920,2.4484800056093596
40921,4.704392334326375
40922,3.7924809207463452
40923,4.60344695786575
40924,3.5960070117625955
40925,3.9806147710805178
40926,4.460171743052928
40927,3.541313290239482
40928,4.279658887601814
40929,2.5277883859725847
40930,4.524580080411406
40931,1.9972623278736086
40932,4.206627453967595
40933,4.12629588821026
40934,2.230377074308004
40935,3.6184592250536736
40936,2.0568863343727166
40937,3.054395481852415
40938,2.7388792761101506
40939,2.394894109931119
40940,2.8041861247155095
40941,1.598628686011437
40942,3.0407104766705397
40943,0.9965761107836204
40944,2.937183142473353
40945,2.9737590601095056
40946,1.1481894232958703
40947,2.3921977989438084
40948,1.5231709921648098
40949,2.5457066798768837
40950,2.4054844482244393
40951,3.3659694926177535
40952,1.447043663402052
40953,3.5699100829998196
40954,1.7795326529075772
40955,2.7307585807102006
40956,3.290188035936014
40957,2.3902946153925213
40958,3.245237948247869
40959,1.4460323181550925
40960,2.095937142219412
40961,3.1512707509452555
40962,3.061527100528176
40963,2.335608986888288
40964,2.010575505536094
40965,3.022449741566952
40966,2.9181705786440153
40967,1.4489494884848155
40968,3.0274122199916436
40969,1.5518177255685277
40970,4.078154174475322
40971,3.569572336101289
40972,2.558608226058178
40973,4.1956580506345995
40974,1.319660966349282
40975,2.473602241400212
40976,2.69853217816361
40977,4.328674888236481
40978,2.403145472157054
40979,3.5704019832640785
40980,2.8054267820114065
40981,3.0213288208102806
40982,2.4377276624494995
40983,1.8940681814439166
40984,2.7530499782484403
40985,1.7886386219876498
40986,2.8385574172583086
40987,1.7693400327943893
40988,3.1943564046343473
40989,3.4896033233522736
40990,2.6005227131806468
40991,2.8502838835876894
40992,3.578345020306598
40993,2.2373586037159896
40994,3.6924148781874795
40995,3.215637634317227
40996,1.7556752612581463
40997,3.3285663528435396
40998,2.3004195005219126
40999,2.927944743967033
41000,2.2656585154950855
41001,3.999658452192884
41002,4.035470031424536
41003,1.2679500917588238
41004,2.2740932817030997
41005,2.561952876179594
41006,3.0266618888584
41007,1.863911158467463
41008,2.165936022563861
41009,1.2226066454908389
41010,2.7216383950448626
41011,1.2124941180807784
41012,2.9144123458316766
41013,3.372997557786278
41014,2.6819481651446844
41015,3.330145272916596
41016,2.8378667191876095
41017,2.9055358809127014
41018,3.643910888382912
41019,2.46760889726174
41020,3.5974469251424765
41021,3.839269217278308
41022,1.7030368175211348
41023,2.3197839555765203
41024,2.8848445026189498
41025,3.472278152470432
41026,3.7030442926671805
41027,2.8504366767332745
41028,3.350049918784287
41029,2.0515031045546768
41030,3.7017648725146763
41031,1.59136175084565
41032,2.7710517970677984
41033,0.93948268407416
41034,2.631401511394042
41035,2.6014863621553594
41036,2.259652976110042
41037,2.445669849558353
41038,2.073503815515791
41039,2.922696450711694
41040,2.7190116941634375
41041,2.432311558060371
41042,1.5732864232252235
41043,4.033944630030264
41044,2.2938054761173166
41045,1.3535497462257875
41046,3.8583028692698065
41047,2.2972858967820224
41048,3.5402354727860876
41049,1.8447360112887088
41050,3.7887227802888312
41051,1.6584345826897626
41052,2.1709879207148646
41053,3.801575242106149
41054,2.098806715196028
41055,2.310676167873102
41056,2.0219710800771384
41057,2.2427750289411423
41058,1.7983878215375086
41059,2.806155591420782
41060,1.7864060294822584
41061,3.0258346795019397
41062,1.9036795146603038
41063,4.402842621254168
41064,2.1368179712943647
41065,4.023135462372486
41066,3.904054460328683
41067,3.0541808726889474
41068,2.2496047213219956
41069,2.79257108286397
41070,1.499945832445572
41071,3.025710823160711
41072,1.4300065342036967
41073,3.068907059284199
41074,1.939903308293045
41075,2.838604894214278
41076,1.5257175703986523
41077,1.5476975359386187
41078,2.565669995834949
41079,1.959493876451111
41080,3.2657707364378687
41081,2.8135597884734307
41082,2.2667421544084694
41083,3.7873453649747195
41084,1.798650487632945
41085,2.843558719110483
41086,0.9991177002979122
41087,2.8743083666896077
41088,1.6723081284155492
41089,3.3580658636337284
41090,3.46515435932592
41091,2.4013516613716646
41092,3.4626131548195946
41093,2.2716521485534216
41094,2.9267461097159906
41095,2.2919829952801933
41096,3.316008702523626
41097,2.9650615367900177
41098,0.9479789319810203
41099,2.188898826086096
41100,2.038086642340164
41101,2.105135459459569
41102,1.9997190941239575
41103,2.6141719152229026
41104,1.8798505635413982
41105,3.209206986967442
41106,1.7939745840854748
41107,3.415123549568371
41108,1.7077974930457018
41109,3.2675802228248125
41110,2.3100164090282824
41111,3.3142799118181596
41112,2.35997073077087
41113,2.439748922283062
41114,2.614262372026328
41115,2.4204210624996385
41116,2.5416233352309714
41117,1.9626674748541288
41118,3.7998967374474226
41119,3.504760897908631
41120,1.4221682209339477
41121,2.9186029871222505
41122,2.74131268680245
41123,4.147927564601147
41124,2.474249102430627
41125,1.5216425949656505
41126,2.995148222845098
41127,2.561089618372522
41128,3.206710179057286
41129,3.1342397573671503
41130,1.8453371825327567
41131,2.9677510918123113
41132,1.0887643448443693
41133,3.244247273444522
41134,2.928027631899681
41135,2.5545034163046116
41136,1.0528167883290698
41137,2.5849656475695744
41138,1.3559737131623328
41139,2.1205651116791513
41140,1.405196731862981
41141,1.9511378524152987
41142,1.7989105494909112
41143,1.658388333018019
41144,2.2422046509277553
41145,1.9259741657199645
41146,2.717557097062161
41147,1.2197989759386716
41148,2.6540142002941085
41149,2.8116519444130588
41150,1.3833293104753985
41151,2.4032967846153577
41152,1.7501936443900665
41153,2.752546439091146
41154,2.4392767393166856
41155,3.166009139305904
41156,1.917051163326346
41157,3.6059473705272085
41158,3.823425123706029
41159,3.5710951421283825
41160,2.3954625123478164
41161,3.0777429949495287
41162,2.8722506311976206
41163,2.631741940560226
41164,3.264827307217077
41165,4.486434244223579
41166,4.193725973320227
41167,4.315040800455445
41168,2.637985722079743
41169,4.2592517516942365
41170,3.037527978269121
41171,3.414101469700179
41172,3.584595647383364
41173,2.877519245440247
41174,3.3334121545693804
41175,2.2178684461155367
41176,3.5027493894282866
41177,1.6640590995892701
41178,1.262320916650727
41179,3.0911234724616
41180,1.719261846601026
41181,2.1607504929196013
41182,1.9487701436677458
41183,2.003501674180593
41184,2.0617160427856236
41185,4.438036509740382
41186,2.447621127914688
41187,4.054866920573581
41188,2.990667059670267
41189,3.6618568520115184
41190,3.06284853782243
41191,3.507101332301146
41192,3.891985286676291
41193,3.12538023355656
41194,4.43202242878441
41195,2.0283526565988232
41196,4.2443639254197265
41197,2.442192166536984
41198,4.059540654032952
41199,3.686546675029155
41200,4.418359675025031
41201,4.1791428523561125
41202,4.2886260785656525
41203,2.0864577865799014
41204,4.152737687701899
41205,3.890847720681991
41206,1.6085242385061167
41207,3.52727502035843
41208,1.687201809827032
41209,2.9159557254439634
41210,2.3661955370299332
41211,1.7992281855596357
41212,3.8527650640380626
41213,3.8646939909956903
41214,3.197700850874874
41215,4.386124608363449
41216,3.9554130943770853
41217,2.3207886071640673
41218,3.0220542550185074
41219,1.5161883503155262
41220,3.0606032195925126
41221,1.3619064480890266
41222,3.0023938812190165
41223,3.408040306242226
41224,1.9295545000729102
41225,3.67500936954088
41226,2.186783577692179
41227,3.6593884045053997
41228,3.235259556825063
41229,3.6211694803334655
41230,3.171972400447477
41231,3.1161223870346118
41232,3.9294755267641976
41233,3.2188050268567094
41234,1.9086170261964022
41235,2.789935748246114
41236,2.5238900822028563
41237,2.343848351980748
41238,2.258121186182776
41239,3.6400314697466585
41240,1.0112020011331393
41241,2.9040728387158747
41242,2.844317017995488
41243,2.5955501599264115
41244,2.9895167005646033
41245,3.0863053593747867
41246,4.62054141651635
41247,4.096300163578245
41248,4.292170578050961
41249,4.315310631989412
41250,4.1882421737337205
41251,4.268264015922883
41252,3.106290052811591
41253,4.127949868240556
41254,2.419690316156084
41255,3.5916626547910324
41256,3.782258730466017
41257,1.931979265839478
41258,4.066598042476202
41259,2.141693918436079
41260,3.989243158100029
41261,2.977060221835648
41262,3.4830860472088805
41263,2.596862226987082
41264,2.6755274470183465
41265,3.091049599841738
41266,2.204271145258581
41267,2.733214347034328
41268,1.4380785541483454
41269,3.5591312243554936
41270,1.503113470002302
41271,2.9195914783188663
41272,1.8205303321425792
41273,2.547826526095112
41274,3.2931891875369477
41275,2.1907289377442813
41276,3.3886796707143576
41277,1.8247525818123926
41278,3.5847599905416896
41279,3.873422343526763
41280,3.8979189496431133
41281,2.326224252947237
41282,3.1949889631988606
41283,2.542252239220921
41284,2.308650423168298
41285,3.569489482164066
41286,2.173549306208827
41287,3.844838497458
41288,3.7223843999178454
41289,2.0550334064078353
41290,3.6100559164812296
41291,3.1688579061718363
41292,3.656304690107703
41293,3.3408826282719994
41294,2.572341285349176
41295,3.6226911208563815
41296,2.5592769497216876
41297,3.9022761953669205
41298,1.9143473106271485
41299,4.222211898636127
41300,1.5080080845174777
41301,3.94846339980023
41302,3.2286653044557916
41303,1.917705402835256
41304,3.15901192084128
41305,1.9834619925630177
41306,3.3748258601871353
41307,2.585220586686968
41308,3.1433180710285358
41309,2.8598034734855484
41310,2.967505450318354
41311,3.07040126621773
41312,2.2733463613485747
41313,3.4833499509762653
41314,2.643671239631659
41315,3.548404492294049
41316,2.7441044746282204
41317,3.5626758799750617
41318,2.929261834329381
41319,2.957920030608225
41320,3.301138000992026
41321,2.887364061732095
41322,3.3069146638663796
41323,1.9969587606197756
41324,3.5324667833659436
41325,1.840491261357784
41326,3.376675721755329
41327,3.403451219623189
41328,1.5415742806299944
41329,3.3804084198366393
41330,1.445716957044306
41331,3.462379325824755
41332,2.585445542616193
41333,3.638180498025089
41334,2.8031770618311205
41335,3.440192931608858
41336,2.1544670342357266
41337,2.8750283795905425
41338,3.722832619718218
41339,2.666383300902736
41340,3.579104613095704
41341,2.6106545258280587
41342,3.8654423572069465
41343,2.104675737079877
41344,3.8349023180309096
41345,2.547944012336497
41346,3.859283915542515
41347,1.6219957090824986
41348,3.452269393675377
41349,4.232725108166141
41350,3.6860947337087593
41351,1.5838826373497938
41352,3.3774435526856816
41353,2.124726781954497
41354,2.9397078823194978
41355,2.628936122261035
41356,2.566028553531118
41357,2.932891071073809
41358,1.8046692968209646
41359,3.35015717366388
41360,2.2649383136209
41361,3.59914866910085
41362,3.2953437396238012
41363,3.5082249635116494
41364,3.4434188122389124
41365,3.501833170548874
41366,3.8229601775658804
41367,2.7367771834697012
41368,3.448065631428237
41369,1.7414864605916929
41370,3.6227356487628954
41371,4.012024909138279
41372,2.452335257491412
41373,1.0741521286987463
41374,3.287107320557979
41375,1.868601925163012
41376,3.1499097594796623
41377,4.0198762066010865
41378,2.037139286082732
41379,2.679903808897774
41380,2.3252136477475247
41381,1.5891516605315634
41382,2.8350431139029197
41383,2.0242698935624155
41384,3.170393759232419
41385,3.541984963449493
41386,4.41903538752678
41387,2.1465873673609144
41388,3.0309926842398323
41389,1.986650172008564
41390,2.169373430055521
41391,2.5723148051129447
41392,1.9243734300555213
41393,2.5703625357178326
41394,2.8274137343843155
41395,2.018139157494427
41396,2.664518812758821
41397,2.6954892278003673
41398,2.1726009509728934
41399,1.3640134758226323
41400,3.5457874663294273
41401,1.5391850496959139
41402,3.326134883961638
41403,2.956139355571873
41404,1.0451980705955344
41405,3.3898079395995824
41406,1.3783617508456498
41407,2.936159675640269
41408,1.6521462441808017
41409,3.1656964436922976
41410,1.9470159632313606
41411,2.9404885278816266
41412,2.5282595390562816
41413,3.4885464355688978
41414,3.051347056709698
41415,2.0175596330667305
41416,3.140378950226201
41417,2.4859718627349743
41418,3.5399281566032936
41419,1.6636117754188562
41420,2.189063406113368
41421,1.8002787108239748
41422,2.7454265735038685
41423,1.4692279123871261
41424,2.823900483988228
41425,1.1277674609394734
41426,2.6279462175455297
41427,1.9884910098399637
41428,3.6688821858390934
41429,0.8636398814225237
41430,3.6009433252680454
41431,2.8811662835908702
41432,3.1461662835908704
41433,2.7106386231787867
41434,1.1485504013908743
41435,3.069006333410369
41436,1.2299227897256395
41437,3.2706462395975446
41438,1.744191230482311
41439,2.7875589398413956
41440,1.7494594659002525
41441,1.5818749783519812
41442,3.0795737996859796
41443,2.8169955084064364
41444,2.7596820280529677
41445,2.687922565054987
41446,1.6915777824301297
41447,1.7034658962487885
41448,3.0493792185476423
41449,3.325877348798319
41450,2.779572289602615
41451,2.826371182181327
41452,3.212695287079723
41453,2.520299658446103
41454,3.1995819165222126
41455,4.396793785596384
41456,2.0359348410028666
41457,2.526540461131726
41458,0.8281349119234269
41459,2.521296732066834
41460,2.9442339774797697
41461,2.0939436581554456
41462,2.570858089133545
41463,2.5167196770050264
41464,2.547855075025892
41465,2.627474932009914
41466,1.6329851898252177
41467,1.3064563978124957
41468,2.719990874584859
41469,3.2493010028498377
41470,1.2635011696663692
41471,1.8881771964600567
41472,2.969125994896819
41473,1.4039815449122026
41474,3.63157880870984
41475,2.5778216496547457
41476,2.954847702883457
41477,3.975269351123475
41478,1.9323042343689167
41479,3.0909616547315824
41480,3.7427242406771244
41481,2.6902538280153148
41482,3.4662208681859994
41483,3.204701412223155
41484,3.1815278564130773
41485,1.6685543183966303
41486,3.224624405006368
41487,1.2640974245130678
41488,2.7634867276574484
41489,2.2126276648573002
41490,1.72413387412676
41491,3.173986422720952
41492,2.95017267039238
41493,3.479852597948876
41494,3.238196429767642
41495,2.1066476697957923
41496,2.548371125227858
41497,2.4413209124971065
41498,3.0628167452486625
41499,1.5623685051180338
41500,3.2693180645077717
41501,2.3612852106150326
41502,3.8716306642316667
41503,2.2981849573679116
41504,3.881995487883999
41505,3.683912337457994
41506,3.2041367246588592
41507,3.265741410265178
41508,3.2105670275217646
41509,3.467976434119671
41510,2.810110561948508
41511,3.818626677668328
41512,2.738953746489865
41513,3.9011880444524056
41514,1.91219338319593
41515,3.6727650537564767
41516,1.6480080845174778
41517,3.584086401964785
41518,3.5278929657053584
41519,1.961653733400307
41520,2.04850685122134
41521,2.6218071583317375
41522,2.7666290008183516
41523,1.6940227867788193
41524,2.415853190680904
41525,2.062099495454386
41526,1.9800264627133046
41527,2.5700463557533433
41528,1.9592574336414448
41529,2.7281526610571096
41530,2.7892938798936506
41531,3.1106731075286995
41532,3.483789306129327
41533,2.6853120734649836
41534,3.385430450094647
41535,1.9089876573672597
41536,3.8239156571686
41537,1.3785409315101482
41538,3.790961140406558
41539,3.789579541398896
41540,2.7670791646966855
41541,3.6590751404625217
41542,1.4405575096599779
41543,3.38652780539388
41544,3.355488081706679
41545,1.732109711135326
41546,2.9735734737261876
41547,1.221886947458193
41548,2.378043344524221
41549,1.878894927290537
41550,3.017841298891335
41551,2.3398598409036766
41552,1.179679420888858
41553,3.054779551059211
41554,1.9722323299688487
41555,2.4335089203697335
41556,2.5006802332565767
41557,2.0409550488859196
41558,3.670912023837422
41559,1.4314621431419037
41560,4.027756733249668
41561,2.8952633512931616
41562,3.692670663857376
41563,3.1223256878361387
41564,3.0748182302485896
41565,3.451458776249511
41566,2.4019023470246257
41567,3.4004437666968337
41568,1.7913682408365057
41569,3.8111130073945554
41570,1.2176550526675194
41571,3.5588762309002466
41572,3.4049295398824024
41573,1.608585163129404
41574,3.178924357752
41575,1.7615100103287893
41576,2.458579838001038
41577,2.4602895789087578
41578,1.7044403045331122
41579,3.1768943123391358
41580,1.953675154870931
41581,3.848107719659857
41582,3.526322227983009
41583,2.466558025363844
41584,2.8308619029280253
41585,0.9096356421974161
41586,2.92111131156057
41587,1.1217520887584609
41588,2.2338245365177
41589,2.476785340923354
41590,2.5309518538980305
41591,2.7659727179663256
41592,1.427368750251317
41593,2.8141550933098207
41594,2.8599386318173217
41595,2.2108964654288954
41596,2.9209625549589697
41597,2.3754771646782107
41598,2.4937063813618083
41599,2.887575138228796
41600,2.1800524933220413
41601,2.89039854438414
41602,1.6269493349592328
41603,3.3646800980853766
41604,1.403960771484973
41605,3.207795183199474
41606,4.1146764973258225
41607,1.4441470074710143
41608,4.0298921806610455
41609,2.2567298059189684
41610,2.7613299725479767
41611,3.134724967563696
41612,3.376778603741257
41613,1.779809446462465
41614,3.272637200556824
41615,1.8604384146684536
41616,3.00203537423107
41617,2.2881861588929553
41618,3.039329975157427
41619,2.5633771922003215
41620,2.9740659061427532
41621,1.9347758852555028
41622,2.826602617411641
41623,1.8203659021588523
41624,2.751321594418891
41625,1.0636532928247477
41626,2.841461235094032
41627,1.2895392479806809
41628,3.084833811377731
41629,3.4887777991260784
41630,2.3838899276371466
41631,3.9293301156173146
41632,2.7018263607771003
41633,3.3959308418681458
41634,3.0240931392954726
41635,3.962914302306588
41636,3.8724237544316553
41637,3.3070754731405643
41638,4.030347610898263
41639,2.7493727064824527
41640,3.583214983504783
41641,3.9141332597664924
41642,2.4504436540903374
41643,3.437390836513389
41644,2.174465896442351
41645,3.568943460857597
41646,3.11964337780337
41647,2.8524551800837754
41648,2.9564760016542326
41649,2.527171819179602
41650,3.1946170941844274
41651,3.1255054299804783
41652,3.8235055082146996
41653,3.2825018069504597
41654,4.189395112817454
41655,2.440367870067727
41656,4.268073515288972
41657,2.197105384711283
41658,4.171451338182182
41659,2.386532380857411
41660,3.617217923509824
41661,2.873069503981405
41662,2.8402549640888934
41663,1.121592436371095
41664,2.9377123681697466
41665,1.1862641423126865
41666,3.738426522454666
41667,1.1124907314542658
41668,3.536201949957772
41669,2.5216248470663274
41670,3.6203857855882378
41671,2.9592243637193025
41672,2.900257979532389
41673,3.744453062916625
